gene	X101	X102	X103	X105	X106
ZCCHC3	24.12209345	28.05616988	21.9888031	23.86055503	31.93830615
ZCCHC4	5.774993593	6.184265613	3.469448223	4.695523717	5.422638912
ZCCHC6	72.06113482	67.62688857	92.93033646	59.99536205	48.0082625
ZCCHC7	19.23306465	18.04577766	18.7301404	16.78643825	20.0368512
ZCCHC8	19.26729819	19.14715344	19.9863622	17.8156967	22.28177528
ZCCHC9	16.90802051	21.2368755	19.34953655	20.97553971	22.92740676
ZCRB1	23.3966661	19.71735903	22.14099584	28.15251731	28.89389001
ZCWPW1	10.62804676	13.63676653	10.42942243	8.817598111	8.653551524
ZCWPW2	0.191137559	0.634037386	0.071507054	0.270761222	0.286638661
ZDBF2	1.206755362	1.529918021	1.993805774	1.267069202	2.29748952
ZDHHC1	0.820706642	0.264876011	1.136505001	0.887603756	0.879161779
ZDHHC11	0.792554834	1.072994999	2.621945628	2.097354029	3.229991189
ZDHHC12	19.12374216	21.58732782	20.21145891	33.50051003	26.62930056
ZDHHC13	13.17849939	18.35020256	11.35004847	10.56664192	10.71068396
ZDHHC14	6.024258507	4.475459196	3.346066452	4.252210263	6.550780828
ZDHHC15	0.570112801	0.484145164	0.404092783	0.699933224	0.717298679
ZDHHC16	15.49603628	14.98061804	14.74739899	16.9620686	18.36882942
ZDHHC17	43.97265878	52.09672381	64.81740921	43.49723356	42.54287391
ZDHHC18	316.284825	433.944979	543.63592	390.024746	362.3955488
ZDHHC19	0.724173462	1.412369372	2.37639043	2.215905697	1.511266311
ZDHHC2	38.80040663	29.84188391	36.12210102	26.56615061	32.09926744
ZDHHC20	146.5727071	86.89179185	97.77538266	91.48600799	92.48156058
ZDHHC21	41.75911574	42.08371547	35.26542725	35.50287226	44.15272547
ZDHHC22	0.177409598	0	0	0	0
ZDHHC23	4.407585644	3.190913227	5.702189326	4.792815072	8.352675164
ZDHHC24	14.18831069	12.76555594	9.606220718	18.31711052	18.00224008
ZDHHC3	95.5410032	77.10217406	91.7338534	78.77256031	87.05809382
ZDHHC4	12.37962534	11.41725244	8.678203597	12.85233542	11.60082817
ZDHHC5	50.28901106	51.69966475	43.14087345	43.69781237	44.64342443
ZDHHC6	37.3226107	38.94327802	38.45590693	46.76758246	54.24208228
ZDHHC7	114.0905849	86.79741575	141.3787171	143.0916356	155.2862076
ZDHHC8	21.95108509	18.97990106	15.20852038	20.31993805	24.52128365
ZDHHC9	3.975905311	4.363019263	3.466552855	3.612596679	3.483019751
ZEB1	8.951918022	12.85181166	17.43743436	9.188029862	11.60744092
ZEB2	117.6497931	78.48105097	89.21870378	66.5818352	61.66734206
ZER1	33.00076062	32.3766576	38.30949252	35.83516904	40.02477532
ZFAND1	18.60669693	23.61998845	21.73183675	29.67059256	27.20278581
ZFAND2A	63.05615727	42.31822045	54.11953938	25.90741858	25.57751002
ZFAND2B	54.72689602	56.47136429	54.63765805	70.43130411	76.84679901
ZFAND3	163.0179416	157.7217622	200.1848068	150.7419026	135.7390766
ZFAND4	7.52731054	7.995301519	5.594279827	4.932292774	6.445928874
ZFAND5	477.866066	312.9094987	333.4570156	305.1382656	257.8400697
ZFAND6	120.523693	119.8806822	135.6921703	138.6150424	132.9467142
ZFAT	5.59490419	4.007567898	2.856838264	2.9274165	3.259679205
ZFC3H1	25.30396174	28.25294425	27.14850033	31.60239388	37.38435527
ZFHX2	0.135326468	0.144258882	0.068685713	0.072379009	0.119409087
ZFHX3	2.310790227	1.454023563	2.710861367	1.578065598	1.761786844
ZFHX4	0	0.012830009	0.024978813	0	0
ZFP1	7.028815264	6.181133532	5.799052323	4.995011399	5.901340471
ZFP14	10.78026264	11.30526338	12.70663046	11.00542639	16.55193071
ZFP2	0.645264537	0.60193366	0.353976866	0.189984797	0.586527658
ZFP28	1.422578961	1.588022737	2.153088051	0.779333581	1.235030022
ZFP3	9.820599422	9.610541758	4.395391403	8.989442986	12.04634336
ZFP30	7.653098481	7.908919793	4.381136449	3.745914096	6.823974637
ZFP36	827.5375551	681.3486082	559.5357517	393.9294712	371.5804812
ZFP36L1	695.5359548	737.1008606	1140.036308	474.7476463	476.1131948
ZFP36L2	525.0333417	418.8727077	313.6496818	276.4443045	359.169307
ZFP37	1.071084436	1.233875168	0.600645527	0.854280289	1.754495131
ZFP41	27.50984561	23.62552045	16.18944114	17.06222734	24.25969855
ZFP42	0.040044209	0	0	0	0.040854427
ZFP57	0	0.265721224	0	0	0
ZFP62	8.540694418	11.23898785	10.23140887	11.05794721	14.6476366
ZFP64	7.484030371	6.596008171	5.532732803	3.962870788	5.629593242
ZFP69	4.636814072	4.585323942	2.674068587	3.963580852	5.142648664
ZFP69B	1.481579399	1.680664019	0.829619791	1.018110644	1.182708211
ZFP82	3.201385125	3.263703975	1.596232385	1.987284312	3.284914085
ZFP90	13.98447971	21.28891758	11.03215238	17.0721745	22.93642705
ZFP91	47.78723497	37.58643676	38.06082885	28.97865415	31.72844111
ZFP92	1.306047578	0.407635003	0.909120204	0.493710872	0.381846566
ZFPL1	21.08068704	22.60818408	21.44076968	30.05412186	31.92375444
ZFPM1	8.385976062	6.926539042	3.04196885	6.045531872	5.434539453
ZFPM2	0	0.131181748	0.132952015	0	0
ZFR	30.2053908	26.89696302	28.56188885	23.45744321	28.48696674
ZFR2	0.35194373	0.179112023	0.504181445	0.302782989	0.749415536
ZFX	40.98292477	26.56638751	49.54900782	36.29809184	26.41649419
ZFY	0	9.633316981	0	0	10.69180052
ZFYVE1	16.7259759	18.016887	14.61985488	15.1999385	15.16354103
ZFYVE16	21.09841289	21.44919458	36.13323132	18.36821856	17.1370717
ZFYVE19	19.92557299	16.50526259	15.71471975	18.6403998	22.09531172
ZFYVE21	18.3090402	16.85365312	15.84860358	17.34800606	22.78882566
ZFYVE26	9.889430986	13.87046631	8.195219205	9.865559151	10.15928257
ZFYVE27	50.21986622	56.15748516	43.07885513	59.08988836	68.47230804
ZFYVE28	23.8339449	18.63092734	10.31415496	17.80888996	22.60777498
ZFYVE9	0.691582451	0.970462635	1.062622835	0.695500968	0.863808872
ZG16	0	0	0	0	0.219884809
ZG16B	1.600118477	0.431511243	0.548180464	1.021821876	0.57941103
ZGLP1	4.613605534	3.418746411	3.462065767	6.168938432	5.551411358
ZGPAT	41.79074249	39.76531174	33.1692628	40.83387174	47.31312051
ZGRF1	2.214818871	2.278912492	1.803842152	1.831751089	2.458673164
ZHX1	12.07451567	9.408585731	8.236676193	7.903681517	7.509030039
ZHX1-C8orf76	1.03659699	0.752960569	0.634373758	0.461364449	0.882665152
ZHX2	20.89748772	25.02663743	20.18967627	17.22107244	19.94376001
ZHX3	6.070210685	4.299353358	4.740769218	4.920514711	6.059236983
ZIC1	0	0	0	0	0
ZIC2	0	0	0	0	0
ZIC3	0	0	0	0.14380275	0
ZIC4	0	0	0	0	0
ZIC5	0	0	0	0	0
ZIK1	1.597862213	2.194279415	2.802148916	1.845800411	3.224764135
ZIM2	0	0	0	0	0
ZIM3	0	0	0	0	0
ZKSCAN1	56.96013201	60.35480313	70.82417215	52.81518447	65.9469806
ZKSCAN2	2.664733224	2.45568483	1.492352585	1.233854143	1.791795456
ZKSCAN3	5.444085881	7.140618508	5.488937154	6.206898162	7.520433138
ZKSCAN4	5.363094516	5.118283377	3.971762814	6.503455084	5.194679026
ZKSCAN5	8.515665814	7.981871803	5.545767646	6.770695938	6.382454214
ZKSCAN7	1.575639688	2.674786914	1.65928976	2.105431977	2.558838338
ZKSCAN8	37.35843654	38.28344678	34.02383853	26.83722995	35.56914171
ZMAT1	12.39343944	19.16867784	13.79194094	16.91625599	19.68149848
ZMAT2	104.1647015	112.8978794	140.3969538	150.4612696	133.2067789
ZMAT3	65.19247151	50.38543963	52.03714733	48.92136967	61.09678261
ZMAT4	1.851463782	0	0.95872504	1.663946428	2.123169109
ZMAT5	13.78607032	11.81339871	14.53025024	18.403355	15.96895126
ZMIZ1	63.70227484	73.62649794	56.73546171	41.00561782	43.42263481
ZMIZ2	59.48666074	54.81886972	42.03986794	64.19277133	77.90666878
ZMPSTE24	32.76440655	32.7068558	31.0710864	30.0200094	30.36101988
ZMYM1	5.132301735	4.990178235	4.501754864	4.677238084	6.625148772
ZMYM2	28.83927229	27.81127252	29.29799344	26.59468738	32.11835389
ZMYM3	9.635905284	9.162872578	9.512661772	8.998067481	11.75933125
ZMYM4	11.96371677	10.97333871	9.736627911	9.95598175	10.91705213
ZMYM5	14.81571337	15.78922024	11.23755358	11.46998687	13.56195413
ZMYM6	16.13031186	14.26216757	13.70380722	14.2218516	17.02119476
ZMYND10	7.442275808	4.512623491	5.06376382	5.909226907	8.83712797
ZMYND11	37.60702839	39.96334554	33.0801191	28.45657346	41.24615835
ZMYND12	0.323332147	0.348864492	0.361035265	0.36680703	0.590979797
ZMYND15	2.566296495	1.627937179	1.295659516	3.278999773	2.817611343
ZMYND19	15.5476288	16.84719295	10.75250987	19.5373379	22.46732999
ZMYND8	19.19844351	23.75277095	16.49377226	17.77375017	18.48019507
ZNF10	3.81865844	4.23937925	3.01728604	3.052805179	4.870884739
ZNF100	11.5561725	8.638292912	7.530655845	3.692050876	4.683202634
ZNF101	30.23248733	46.48771314	37.84609205	46.13447571	49.67688997
ZNF106	39.96029471	30.78643993	51.24712387	37.84697481	42.41268066
ZNF107	18.46636649	25.29662979	15.41359886	22.65429357	26.23375219
ZNF112	0.124023661	0.051641998	0.119605152	0.188284909	0.143678238
ZNF114	0.108735256	0.062342601	0.024567693	0	0.016013428
ZNF117	51.34874745	96.43679013	61.78614777	38.40504226	32.1674014
ZNF12	17.73265072	20.50381374	17.41539325	18.60960286	24.10868475
ZNF121	11.57764143	13.20622534	12.76111133	10.0671241	11.74139491
ZNF124	16.05418147	10.7160601	7.89297896	9.112694272	9.600561399
ZNF131	17.91671445	18.17967927	16.77757038	14.48713082	20.7411068
ZNF132	1.030650453	1.345954742	1.170045308	0.740781319	1.303773195
ZNF133	5.118349624	6.19359827	5.298451419	7.191490524	8.11501849
ZNF134	8.131593202	10.06156564	12.07847653	7.195692334	9.167885773
ZNF135	0.151943971	0.431455057	1.239192209	0.300804064	0.858367009
ZNF136	11.05206345	12.12455157	7.557398522	8.226921353	8.960528498
ZNF138	13.4970074	15.10051836	9.91345111	9.706537414	11.02747616
ZNF14	7.431686658	7.1553031	3.9550658	4.84027894	3.557538258
ZNF140	11.2529347	14.6821373	9.880605023	11.10677529	13.1757063
ZNF141	8.56893981	6.286009612	4.304657116	5.473703244	7.325675174
ZNF142	10.54678517	11.37234029	6.759122832	7.764632912	8.984900012
ZNF143	18.34113437	20.29192603	24.14424087	16.55574764	15.84887427
ZNF146	58.46006113	66.0714418	50.66702921	55.78201886	71.24597824
ZNF148	41.99453187	41.53334127	47.12017517	24.84748547	31.3849478
ZNF154	4.316699089	5.090457763	13.86137455	6.794250579	13.01159966
ZNF155	2.712981822	3.171600601	1.807376881	2.183285128	2.861097978
ZNF157	0.468992342	0.084301589	0.507835219	0.33293074	0.409897546
ZNF16	1.963260485	1.900271427	1.124500294	1.633264392	1.668138006
ZNF160	22.13698153	22.04301722	18.80155635	17.50941395	20.89843803
ZNF165	0.469280239	0.287587193	0.297210171	0.358352594	0.477669154
ZNF169	6.421590689	6.717477197	5.416049155	4.408425674	6.049289842
ZNF17	4.24801595	4.319754063	2.796165155	2.476977454	2.667811391
ZNF174	6.101334671	7.165487146	6.243716879	7.937115146	7.441541775
ZNF175	4.796316234	4.218588613	3.951157634	3.965373726	3.74718715
ZNF177	0	0	0	0.144781273	0
ZNF18	13.42559855	15.48448919	14.52801644	15.76111057	15.47553853
ZNF180	6.892394515	7.014415525	5.228674567	4.661632999	5.042149102
ZNF181	5.796949247	5.552113003	4.336025926	5.610568474	6.217502175
ZNF182	12.2945664	12.09135552	14.61110779	12.0132205	15.86235345
ZNF184	7.624176276	7.490804588	4.724166537	3.49527143	4.858210773
ZNF185	21.60680834	48.31962965	68.23516799	31.9306108	24.9337363
ZNF189	12.94522775	13.48481024	9.000300822	8.323226433	8.163068332
ZNF19	1.762853323	1.34396986	1.681256644	1.618342894	2.494292565
ZNF195	11.34079651	10.159964	8.342386775	9.366370241	11.87388674
ZNF197	5.739756272	6.729209966	3.949027797	4.889015853	6.214954989
ZNF2	5.162123623	5.381896719	5.400587756	5.7893363	6.924824525
ZNF20	0	0	0	0	0
ZNF200	35.1738568	53.94714973	33.85139064	30.04924082	19.4438024
ZNF202	7.874124748	8.467602356	6.1877208	8.458556724	8.479101382
ZNF205	2.785066845	1.426920952	0.759561062	1.846896211	2.433402235
ZNF207	127.3181478	107.5799723	69.18740454	83.77905867	91.85324541
ZNF208	1.199702911	0.759338199	1.662351136	0.848974076	1.974153644
ZNF211	10.95971392	14.03735187	16.57157665	12.23655969	18.50099322
ZNF212	9.619995065	11.83867236	9.519527066	12.54262435	13.69437703
ZNF213	8.636521133	17.3766551	11.16421733	13.33544647	10.96381773
ZNF214	0.03951762	0	0	0	0
ZNF215	0.489718366	0.371985729	0.136141086	0.480311913	0.458438379
ZNF217	70.12223607	62.00952603	125.2469016	54.88792647	60.48758847
ZNF219	3.949550614	2.293125043	2.436683422	2.994966002	3.215478428
ZNF22	29.48840003	31.55215416	24.60396528	30.32849241	38.44319782
ZNF221	0.635331609	0.560310581	0.446350922	0.397288926	0.441463801
ZNF222	2.186066509	3.349049959	2.065600294	2.780439681	2.069474286
ZNF223	1.300971568	2.322303286	2.769351776	2.246589801	2.460593594
ZNF224	4.249939011	4.784282289	4.23760525	3.687832778	4.196639679
ZNF225	4.102713055	3.318107751	2.215497016	2.02594332	2.133617638
ZNF226	8.122067577	8.270910989	5.108735839	8.714157672	9.206549705
ZNF227	9.063304612	10.40913724	6.05185629	7.443793704	8.204189848
ZNF229	0.115745987	0.263494481	0.423387629	0.210642522	0.517352437
ZNF23	5.245297408	5.487941014	6.245120409	6.11741241	9.105262296
ZNF230	5.4995312	10.62676448	9.431904638	12.11360582	6.866224338
ZNF232	4.04495664	3.950249466	3.093098339	4.173933892	5.248828056
ZNF233	0.664535749	0.738970973	0.549391599	0.947325985	1.119314101
ZNF234	7.05486675	6.024143102	6.102797426	6.719602936	8.865645076
ZNF235	4.999440543	5.284351598	3.382907233	3.188998822	3.604343665
ZNF236	8.079740678	7.306979276	7.277739439	5.732305412	7.829510079
ZNF239	1.719344979	2.144340729	1.139604174	2.184801684	1.454559099
ZNF24	113.4780381	129.0412158	158.9879021	101.3452332	136.412307
ZNF248	10.39255667	10.01571543	7.238816448	8.252087678	13.76765956
ZNF25	16.56907592	17.80249974	10.38192095	15.52460379	15.72473283
ZNF250	8.673068041	5.391076994	2.795795869	3.84133401	4.977295834
ZNF251	6.62028194	7.174147567	4.983892514	8.323572785	9.779182198
ZNF253	6.629878374	6.818977767	2.802426535	4.196707048	5.458340392
ZNF254	10.105111	8.858449341	6.299587338	6.580337865	8.076026967
ZNF256	1.224028466	1.985385377	1.812939984	1.229073513	1.690604121
ZNF257	0.756500402	1.47315921	0.961862321	0.321076169	1.364145635
ZNF26	0	0	0.058457518	0	0.047686842
ZNF260	11.09616799	13.24026989	11.15758339	9.790158174	15.90366225
ZNF263	20.58505469	19.71367351	16.91866121	15.77230006	21.16902302
ZNF264	41.55188068	39.68392717	39.07003461	24.5714851	33.83066675
ZNF266	69.540863	42.12027531	50.98170588	41.98264015	60.60372902
ZNF267	32.31146239	43.84301836	38.54588964	35.73929881	27.06451242
ZNF268	5.086429824	5.769800792	3.216575913	3.579776328	3.617174239
ZNF273	4.53491986	3.623460598	2.874288393	2.300069686	2.40988728
ZNF274	16.68698829	25.34088615	22.10335941	18.26314915	21.24739311
ZNF275	23.47553201	29.22208455	23.03992392	23.72169312	33.43503183
ZNF276	91.65256565	79.47381064	45.13369348	70.16021033	83.3078863
ZNF277	16.79599199	15.52540188	11.29914013	12.66718708	14.19767501
ZNF28	10.88034466	12.96558163	9.577014042	9.347240662	10.6685087
ZNF280A	0	0	0	0	0
ZNF280B	1.404672242	1.619162199	1.825244509	1.710791122	2.604015808
ZNF280C	2.470235184	3.400583449	2.338233932	2.753532799	3.025920323
ZNF280D	9.851775691	9.845790408	9.153829635	9.406093292	10.54231721
ZNF281	19.49187665	18.61590572	21.98937069	15.31185785	14.23673774
ZNF282	16.26195196	16.79550423	10.72756489	13.51227409	14.73357738
ZNF283	2.573969551	2.375052524	1.887886795	1.640625449	2.116872625
ZNF284	2.57938278	1.675962773	1.725738651	1.723741395	2.360600022
ZNF285	0.358706619	0.377958797	0.7809075	0.701336499	0.954733075
ZNF286A	9.396058834	7.130220719	5.845429943	5.322175114	7.642365685
ZNF286B	1.633865361	2.178935888	1.749760215	1.357381424	1.647829224
ZNF287	1.988391029	3.052085769	1.429579732	2.365966322	2.401572176
ZNF292	22.93966701	22.13091039	19.40899334	10.95426157	13.57869397
ZNF296	7.022885704	4.077632027	3.752078791	5.881092267	5.179804643
ZNF3	17.5258304	18.4509063	13.23702035	15.66512191	19.12956075
ZNF30	1.413463363	1.64577966	1.694506634	1.953856702	2.572073895
ZNF300	0.345325562	0.576539111	0.63008972	0.299917135	0.615430911
ZNF302	2.116312189	2.406132127	2.140762744	2.708250058	3.193591642
ZNF304	7.352450012	9.721502997	9.834537638	6.301108184	8.927885805
ZNF311	0.032485873	0	0	0	0.033038743
ZNF316	38.99388592	50.23675033	43.91421452	45.25622881	50.79497115
ZNF317	29.60277669	28.97357738	26.11421657	26.38758959	33.61030495
ZNF318	13.35082486	11.9227817	10.66348298	11.27042653	13.10072297
ZNF319	25.84803038	26.71525488	19.76164331	26.72361932	26.64215769
ZNF32	8.449467469	7.782426193	6.438466326	10.64409431	11.80976738
ZNF320	2.598129694	2.814665636	1.535207067	1.668584231	2.757650247
ZNF322	2.998965706	2.834172161	2.521148354	2.40257792	2.787485721
ZNF324	11.63824561	6.859148928	5.391334643	3.581076792	5.523788797
ZNF324B	0.499031367	0.773878665	0.385261749	1.006551729	0.978480898
ZNF326	11.75951849	11.42767154	8.940149392	8.836859219	11.19685127
ZNF329	8.48416744	10.71867628	10.96953403	6.835170689	9.680681251
ZNF330	31.72478191	25.35420218	27.7830458	31.02740737	36.99187667
ZNF331	25.86061442	21.08047379	13.73171897	11.17604341	11.60839633
ZNF333	16.22252177	22.8170352	25.45554232	17.84928342	17.32915285
ZNF334	0.062605323	0.144366863	0.052082264	0.135258881	0.140641766
ZNF335	29.42467274	24.80811525	23.44869707	27.0676959	33.97656167
ZNF337	19.7145525	19.26260503	14.49845151	19.8396598	24.84206128
ZNF33A	49.40895863	55.54875703	58.97131193	46.9259468	51.78652689
ZNF33B	13.60566999	14.61833493	14.06018613	14.08238107	21.16111622
ZNF34	4.467557986	3.332809721	2.53417107	2.243907475	2.765683822
ZNF341	5.433026656	6.01730761	4.744172576	5.702580331	5.957967724
ZNF343	4.772579205	6.644957172	3.501786012	4.778094097	5.402225482
ZNF345	5.351399292	5.401731644	4.681044855	6.604180268	9.242176815
ZNF346	20.25561749	23.97171657	15.72123483	21.02464897	21.94393048
ZNF347	2.973923644	3.623905083	1.79044799	2.552164657	3.094773266
ZNF35	3.124538566	1.919328299	1.555895019	2.451310103	2.952195526
ZNF350	12.924718	17.24833142	10.49131315	13.31001888	9.907802301
ZNF354A	9.233953305	8.949526094	10.1969445	6.506766243	14.46015942
ZNF354B	6.268880382	5.403095894	4.23946741	5.662898945	7.32745217
ZNF354C	3.001981662	3.962470745	3.711599097	2.378022037	3.931799268
ZNF358	4.172089258	3.093567513	2.597530102	4.110841109	3.293289116
ZNF362	22.76115622	23.85891508	16.1951659	20.38901461	25.68539812
ZNF365	4.419895792	6.78799987	2.274902229	1.8780858	6.683589835
ZNF366	0.827684231	0.490190079	1.037911531	0.722546255	0.492658662
ZNF367	7.599293771	6.481505076	8.159491997	6.696774168	8.842252354
ZNF37A	22.74775593	21.98984407	15.22568485	16.52487719	19.5443491
ZNF382	1.704737219	2.117648505	1.884769439	1.731397585	2.877687482
ZNF383	6.560840513	6.647176104	4.069393157	5.071375706	5.455857382
ZNF384	46.65139708	44.2460864	39.95931628	41.93791346	48.37221809
ZNF385A	59.95123409	25.06591722	40.75542475	59.6617886	39.04467553
ZNF385B	0.085962083	0	0.099710667	0	0
ZNF385C	0.270697731	0.637325772	0.350077387	0.342416679	0.597353386
ZNF385D	0.5151699	0.91449547	1.33636332	0.507739301	0.522181779
ZNF391	0.153981059	0.457377904	0.747104093	0.194383994	0.639214563
ZNF394	48.390136	43.58287717	25.0992302	28.62826202	31.54169523
ZNF395	26.87673826	22.48904326	30.19381537	29.66001307	32.43246105
ZNF396	1.848094958	2.539390477	2.055347319	3.903161815	2.88201122
ZNF397	15.85736355	23.45026117	19.86928685	21.80120379	22.22908068
ZNF398	21.37269393	19.72542037	16.3572797	13.10493209	14.50068761
ZNF404	0.872301197	0.996977906	1.426980792	1.209537709	1.562381848
ZNF407	6.727989801	6.505486929	6.587938474	5.326852279	6.074647486
ZNF408	4.615418276	4.815293133	3.522601797	3.366130425	3.368385874
ZNF41	8.725118745	7.510717666	5.92014047	7.380532221	8.543121183
ZNF410	25.34763592	25.35247258	24.07178814	24.60988058	26.51780837
ZNF414	13.14505634	10.94775666	7.546391095	11.17333362	15.67530533
ZNF415	0.607219126	0.646060894	1.185898408	0.748752323	0.902517169
ZNF416	1.627117087	1.904179408	1.118407894	1.760674792	1.585616672
ZNF417	12.61991325	16.34383801	17.41726806	9.162398435	12.80414294
